song_id,num_columns,mfcc_1_min,mfcc_1_max,mfcc_1_std,mfcc_1_skew,mfcc_2_min,mfcc_2_max,mfcc_2_std,mfcc_2_skew,mfcc_3_min,mfcc_3_max,mfcc_3_std,mfcc_3_skew,mfcc_4_min,mfcc_4_std,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_min,mfcc_5_max,mfcc_5_std,mfcc_5_kurtosis,mfcc_6_min,mfcc_6_max,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_7_min,mfcc_7_max,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_8_min,mfcc_8_max,mfcc_8_mean,mfcc_8_std,mfcc_9_min,mfcc_9_max,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_10_min,mfcc_10_max,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_11_min,mfcc_11_max,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_12_min,mfcc_12_max,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_13_min,mfcc_13_max,mfcc_13_mean,mfcc_13_std,mfcc_13_kurtosis,mfcc_14_min,mfcc_14_max,mfcc_14_mean,mfcc_14_kurtosis,mfcc_15_min,mfcc_15_max,mfcc_15_mean,mfcc_15_kurtosis,mfcc_16_min,mfcc_16_max,mfcc_16_mean,mfcc_16_skew,mfcc_16_kurtosis,mfcc_17_min,mfcc_17_mean,mfcc_17_skew,mfcc_17_kurtosis,mfcc_18_min,mfcc_18_mean,mfcc_18_skew,mfcc_18_kurtosis,mfcc_19_min,mfcc_19_mean,mfcc_19_kurtosis,mfcc_20_min,mfcc_20_mean,mfcc_20_kurtosis,delta_mfcc_1_min,delta_mfcc_1_max,delta_mfcc_1_median,delta_mfcc_1_std,delta_mfcc_1_skew,delta_mfcc_2_min,delta_mfcc_2_max,delta_mfcc_2_skew,delta_mfcc_2_kurtosis,delta_mfcc_3_min,delta_mfcc_3_max,delta_mfcc_3_std,delta_mfcc_3_skew,delta_mfcc_3_kurtosis,delta_mfcc_4_min,delta_mfcc_4_max,delta_mfcc_4_std,delta_mfcc_4_kurtosis,delta_mfcc_5_min,delta_mfcc_5_max,delta_mfcc_5_kurtosis,delta_mfcc_6_min,delta_mfcc_6_max,delta_mfcc_6_kurtosis,delta_mfcc_7_min,delta_mfcc_7_max,delta_mfcc_7_kurtosis,delta_mfcc_8_min,delta_mfcc_8_max,delta_mfcc_8_kurtosis,delta_mfcc_9_min,delta_mfcc_9_max,delta_mfcc_10_min,delta_mfcc_10_kurtosis,delta_mfcc_11_min,delta_mfcc_11_max,delta_mfcc_11_kurtosis,delta_mfcc_12_min,delta_mfcc_12_max,delta_mfcc_12_kurtosis,delta_mfcc_13_min,delta_mfcc_13_max,delta_mfcc_13_kurtosis,delta_mfcc_14_min,delta_mfcc_14_max,delta_mfcc_14_kurtosis,delta_mfcc_15_min,delta_mfcc_15_max,delta_mfcc_15_kurtosis,delta_mfcc_16_min,delta_mfcc_16_max,delta_mfcc_16_kurtosis,delta_mfcc_17_min,delta_mfcc_17_max,delta_mfcc_17_kurtosis,delta_mfcc_18_min,delta_mfcc_18_max,delta_mfcc_18_kurtosis,delta_mfcc_19_kurtosis,delta_mfcc_20_kurtosis,delta2_mfcc_2_min,delta2_mfcc_2_max,delta2_mfcc_3_min,delta2_mfcc_4_max,delta2_mfcc_5_min,delta2_mfcc_6_min,delta2_mfcc_6_max,delta2_mfcc_7_min,delta2_mfcc_7_kurtosis,delta2_mfcc_8_max,delta2_mfcc_9_min,delta2_mfcc_9_max,delta2_mfcc_10_max,delta2_mfcc_11_min,delta2_mfcc_11_kurtosis,delta2_mfcc_12_min,delta2_mfcc_12_max,delta2_mfcc_13_min,delta2_mfcc_13_max,delta2_mfcc_14_min,delta2_mfcc_14_max,delta2_mfcc_15_min,delta2_mfcc_15_max,delta2_mfcc_15_kurtosis,delta2_mfcc_16_min,delta2_mfcc_16_kurtosis,delta2_mfcc_17_min,global_mfcc_skewness,mid_band_energy,tempo,beat_strength_max,beat_strength_min,spectral_rolloff_mean,spectral_rolloff_min,spectral_bandwidth_min
83-MFCC.csv,25805.0,-572.06946,-123.061264,48.45441553,-1.016372502,0.0,268.84894,31.23186215,-1.071562946,-131.78008,54.07136,19.76608274,0.080065697,-43.39926,15.51364766,0.482622007,1.507162455,-30.306187,102.220566,21.74504963,0.368776434,-50.18481,36.842907,-3.621201548,12.67621312,-0.216655636,-48.731125,34.63998,-12.00456571,11.4384185,-0.117809888,-49.15947,42.74079,2.440281703,11.27899837,-43.998566,25.71635,-7.920826949,9.228848242,-0.019664453,-46.80464,31.991894,-9.450192427,9.468373784,0.216203109,-48.34991,41.46296,-3.286963338,10.4156293,0.745220837,-33.74891,36.324738,-3.757549615,9.978432435,0.057060635,-39.386574,30.533539,-6.801566604,9.502302379,-0.061171223,-38.261528,34.520927,-5.983606732,0.422677374,-38.662144,32.588394,-6.36002471,0.339598734,-31.502914,33.40647,-6.204991491,0.246915068,0.286022065,-36.518723,-8.34087891,0.271065686,0.28647656,-34.330795,-4.397542939,0.3279975,0.431629642,-31.651543,-3.612452661,0.336581723,-48.13469,-7.790782862,2.308833379,-24.14208983,34.5935885,-0.848288333,5.486167543,0.916149245,-20.29699292,21.48559967,0.675376245,3.98006637,-13.50352847,18.77026503,2.677421255,-0.241827354,1.942625323,-13.4144539,13.56127278,1.856356381,4.137541566,-9.906606317,8.972877845,2.161530386,-8.450019907,7.182683393,1.625470724,-6.646932622,6.454950969,1.068036331,-6.563228013,6.197234157,1.093658098,-6.190926562,6.132886053,-6.47621096,1.393844826,-6.96927735,6.699600283,1.735036949,-5.458778207,5.291544537,1.282948926,-5.688655992,6.185344083,1.418923832,-5.49248058,5.314624108,0.993836929,-4.747943058,5.526377503,0.806565405,-4.990198342,4.281089858,0.692159562,-4.093890538,5.39626386,0.71751378,-3.85178252,4.76689927,0.69833972,0.59106912,0.686158278,-11.87329331,14.16410215,-9.241108411,7.305484745,-4.955372212,-4.747767949,4.348790264,-4.123950581,1.309838148,3.131784826,-3.581161265,3.387555952,3.787167448,-4.046079645,1.306312945,-2.904634589,3.638122064,-3.923117729,3.561799596,-3.519081236,4.425806059,-2.94542745,2.678348066,0.681195955,-3.056224427,0.520240931,-2.956274619,-1.266062454,181.7569306,103.359375,340.7242,4.9125514,8274.208589,0.0,0.0
09-MFCC.csv,26970.0,-534.36523,-166.70871,50.71987749,-1.676558711,52.604515,254.29964,24.56593193,-1.494501438,-149.38354,63.129887,34.38741146,0.904620607,-65.02491,17.55993472,-0.227824386,-0.446620798,-27.48268,80.64142,14.28675511,0.3816634,-53.690804,32.65955,-18.2050244,11.91025913,0.264846497,-45.164932,36.865135,-10.26262818,11.11846555,-0.049046139,-31.22735,34.530155,-0.053819558,8.594753531,-41.92181,25.723948,-8.483545809,8.739073046,0.20143076,-42.89559,30.315437,-7.546896485,9.439184778,0.105670076,-44.484337,31.978409,-9.443345701,8.63420444,0.825706946,-43.669052,29.053093,-9.495032225,8.713082289,0.81550803,-42.146137,35.52043,-5.489535866,8.731974349,0.620219518,-39.443947,32.127556,-7.103293161,0.69217671,-44.951878,33.951797,-7.137121196,0.73615803,-32.779335,32.954346,-4.33133098,0.352421658,0.226272333,-35.594994,-5.82932555,0.423293013,0.835444319,-31.798729,-6.556752914,0.153350299,0.375813566,-28.778074,-5.550672299,0.009879587,-38.18605,-6.562037548,0.654805355,-12.13729383,38.18857083,-0.2881505,2.821726097,1.99709783,-8.581803167,21.8933565,1.38591966,10.84914517,-17.83716108,12.11699916,1.937206496,-1.008767733,6.520247523,-10.68465959,10.32814493,1.568432624,3.957948933,-5.68809245,7.470723708,1.843275109,-7.031946383,5.503185218,1.483595923,-5.94684535,6.100635883,1.755275046,-4.350477773,4.648806765,0.592585747,-6.208906053,4.266407182,-5.025108863,1.423218097,-5.544932224,4.779847743,1.356001226,-3.718840345,4.469032573,0.768895508,-4.384643948,4.978545705,1.108720183,-4.49357054,4.2267004,0.697575229,-4.537840668,4.69525668,0.771726048,-4.196522947,4.526752783,0.91280002,-4.811182518,4.355805763,0.869456169,-4.193169633,4.521031583,0.557403528,0.459176356,0.534407179,-11.56104494,9.228861829,-6.941864708,4.887802812,-3.602059537,-3.309842184,4.000648337,-3.508919686,0.750082153,2.587949399,-3.255462097,2.821744997,2.792424277,-2.817713773,0.516279579,-3.459557498,2.575063208,-2.538774314,2.874340465,-2.334417163,2.684431618,-2.309341659,2.723048055,0.282344469,-2.813539926,0.31469864,-2.412608233,-1.002946838,214.0974975,97.50884434,351.39972,6.813823,8367.106434,1160.526316,3053.219714
73-MFCC.csv,20563.0,-634.87836,-80.890305,90.15182173,-1.90013692,0.0,207.97153,32.27313437,-1.125285955,-146.3487,17.1769,25.12417583,0.596725518,-32.155754,20.37909184,-0.179078926,0.212295365,-64.53312,57.151802,17.81964689,-0.276871612,-44.62699,50.150185,2.907379593,12.29296371,0.082768591,-66.764435,54.401295,-14.20253437,16.31449856,0.318719582,-44.914192,61.52642,12.85108574,14.932515,-69.537224,44.66195,-16.46757562,15.74852824,-0.420065742,-56.54097,52.404716,1.563667991,12.00231959,0.253512923,-42.008057,43.895493,1.645940644,10.65423761,0.305136605,-46.507607,36.346226,-11.31052772,10.13842922,0.089729037,-34.81962,43.07495,-3.31978253,8.893435254,0.790074243,-44.056465,34.84051,-6.41712511,0.413695086,-44.198982,34.495773,-3.003987536,0.186770964,-43.871746,54.196785,-3.521851238,0.937943969,1.215655855,-33.74998,7.638002073,0.228662297,0.552973548,-43.460625,0.086641624,-0.452650905,0.53749282,-38.514282,2.157157456,0.527159056,-42.0325,3.418175455,0.375433823,-25.64073967,64.61782583,-0.9558315,9.700815575,0.692835271,-17.01943388,17.59759742,-0.158460549,0.794968378,-15.36889178,12.4798187,3.138049672,-0.180226368,0.68876024,-10.26987257,10.72770737,2.418748538,0.509369698,-11.33077221,9.494881717,0.30078272,-7.410016407,8.007814933,0.623509033,-10.78657035,8.514267902,0.415433834,-8.686092417,7.578481618,0.186864143,-8.52207361,7.15265857,-8.147802662,0.410267476,-6.55504545,6.662636282,0.506137265,-6.34716506,6.556623308,0.356148127,-5.704854353,6.024000735,0.566883023,-7.869436732,7.288327883,0.996802785,-7.010096757,9.318667647,1.313960895,-6.62080085,9.256419967,1.313394651,-8.212268967,6.190863383,1.154178053,-6.95820795,7.096099397,0.892850617,1.372827387,1.353384809,-9.132313939,11.83337578,-7.497084842,5.500979524,-5.17179979,-5.680455599,4.001070585,-5.946466625,0.802665173,5.769220483,-4.508283709,3.936891539,4.546153703,-3.801041805,0.486540189,-4.114346214,3.942740579,-4.18603649,4.665602824,-5.02574907,4.00011481,-4.675554342,4.40261013,0.980353285,-4.960222693,1.011875545,-4.680274939,-2.898675922,336.2545979,129.19921875,405.67996,5.2888265,10038.89408,0.0,0.0
36-MFCC.csv,32941.0,-571.85815,-47.35562,71.80041261,-2.208537456,0.0,236.3523,28.47516478,-1.489602887,-137.61415,96.56178,25.50913948,1.226629194,-10.985396,20.60015337,-0.123997801,0.439519521,-65.91985,70.68381,19.0307306,-0.049406707,-42.74014,73.60281,5.958277979,13.22170271,0.359161284,-57.824776,52.999992,2.403044562,12.76879203,0.150888639,-45.170555,54.564064,6.950452286,10.62771107,-37.42527,60.034492,3.259503432,10.35097551,0.77711814,-34.52232,48.68483,-0.820340465,10.05732615,1.233263654,-46.470898,37.794983,-1.577097907,9.063515839,0.493070257,-45.21357,49.347046,-3.753695961,9.358496623,0.847315573,-45.37657,47.404785,2.428447787,11.2091673,-0.000278672,-47.021217,46.51803,-12.17698485,1.090194947,-38.6363,51.014824,2.064775089,0.882125511,-39.87616,38.162704,-2.748187671,0.249508992,0.354198297,-38.558037,-3.732924784,0.384755696,0.183547847,-43.1932,-0.460770177,0.266286134,0.501601053,-43.8106,-2.568384414,0.633149167,-48.738132,-3.465955517,0.717206523,-31.71308767,52.05377067,-1.2064742,8.385274443,0.740590574,-14.79233992,22.6467788,-0.216546435,0.850790252,-22.00966997,12.10873917,2.937957018,-0.662481669,1.958838245,-12.34489722,17.30674843,3.369678006,0.638553746,-13.12621432,10.43477877,0.28367384,-9.362198607,10.13281452,0.820230083,-8.322035285,8.277950323,0.772568017,-7.24282487,6.100919057,0.736384129,-7.614193601,6.060559423,-7.390567008,0.98122701,-8.070563413,5.365842808,0.730588017,-6.500820817,7.5300486,1.087012845,-5.94376196,7.611596703,0.685401764,-6.459877451,7.124310927,0.980769541,-5.235422433,7.01426085,0.682383676,-6.205631895,5.665397223,0.667651261,-6.784193363,5.173480343,0.758832207,-6.795789853,7.140549717,1.309450006,1.163324254,0.852849452,-10.18779612,12.27675708,-10.88352936,8.045013931,-6.394839228,-5.805408164,4.76417516,-4.060930877,0.724736228,4.316826461,-4.155135195,4.159770502,3.826291319,-3.808094128,0.548044787,-3.706262126,3.881466255,-4.757923029,4.047794424,-3.735290152,4.407684732,-4.125602568,3.186512394,0.375203532,-3.069247026,0.484426045,-3.500020887,-1.264352828,151.9956052,80.74951172,318.6846,5.719635,10172.75775,0.0,0.0
32-MFCC.csv,21861.0,-559.35785,9.387378,93.8825128,-0.822122934,-7.563923,220.29996,34.55924214,-0.82997504,-117.275894,104.340195,33.55427872,0.63052825,-45.593773,22.67383069,-0.078096103,0.084925342,-56.993004,72.00418,20.13097081,-0.489655535,-37.649284,90.08643,18.72886166,14.99285636,0.019939901,-64.818245,62.638298,-3.782980797,14.22037537,0.191986771,-33.080353,74.29548,19.36863258,13.94102664,-55.26565,44.904427,-7.057609903,12.49191706,-0.071751004,-41.37789,72.31914,4.443600723,12.04214327,1.082419305,-53.684685,58.205513,-7.864526317,11.11880146,1.276707495,-64.91207,70.58372,0.066431361,13.29049055,2.069038356,-67.85565,54.13868,-2.685348671,13.23377554,0.737595162,-50.69051,63.94635,1.316644819,1.462840755,-53.553886,78.1478,-6.018172877,3.12980369,-46.498627,71.18642,0.070265831,0.594191274,2.099170153,-68.34514,-7.436831804,1.10140418,4.651155548,-43.49025,-2.001463832,0.586302102,2.948725172,-51.939182,-4.085258066,2.119856373,-46.33245,-4.197394165,2.705769148,-37.91640533,52.13200193,-1.129783,10.33820355,0.881597218,-20.26404523,26.95106532,0.053208503,2.412594893,-19.4694964,12.23690118,3.257928811,-0.595059432,2.590039396,-13.59076475,16.57217999,2.989304291,2.47581726,-12.46418982,9.442316333,1.098429684,-11.02147061,12.5501679,1.442188245,-11.13442012,10.36747646,1.349507736,-7.328209983,9.374963427,1.065582119,-7.131576478,6.518284293,-8.40008952,1.011936204,-7.774064213,6.587609228,0.99252737,-7.769120767,7.897404776,1.102276643,-7.79263185,8.849972918,1.098356891,-6.65350892,6.535956716,0.815093185,-7.825072483,9.352909903,1.831252342,-7.339160942,8.2223375,1.645503213,-8.769764667,9.684373683,2.649083955,-8.5078638,7.392813663,1.47423733,1.843763524,2.220101208,-9.797825108,13.00861583,-10.00509585,7.65651835,-6.690268376,-5.301586221,5.333084175,-6.488950557,1.523308737,4.65849737,-3.746211998,3.822324184,4.716740969,-4.340625425,0.789034077,-4.387461062,4.035195616,-3.691686401,5.764056952,-3.435048649,4.554266727,-4.28201987,3.90913626,1.00403639,-4.402502019,1.114795094,-4.420151909,-2.581888527,346.4397647,120.18531977,320.51862,6.955364,11125.94418,0.0,0.0
112-MFCC.csv,17141.0,-547.3636,-16.615744,76.44616726,-2.771485483,-0.48909414,170.98947,27.38736166,-2.110914139,-126.542465,46.044098,29.59234205,0.581803809,0.0,18.97604863,-0.27470678,1.876504187,-83.91785,59.833046,20.51263935,-0.135557256,-46.010075,75.64604,7.895172504,15.66244383,0.439143642,-64.390305,71.27559,-0.049661153,19.53748572,-0.372932703,-69.148445,53.562546,2.74664703,15.69990178,-69.75101,32.554787,-9.321652351,11.73291166,0.736163787,-45.701557,48.14867,-0.367280675,11.39655496,0.421013113,-46.64235,34.196014,-7.375366268,11.25622894,-0.205519127,-45.905453,39.69232,-6.465914902,10.77901074,0.028252261,-53.206627,28.086811,-9.725398814,10.18340347,0.235431599,-33.012386,60.954556,4.54266064,0.527356928,-58.94314,50.516293,-8.634008711,0.932515401,-40.779465,57.618073,-3.203578284,0.644318358,1.125999379,-42.833008,0.887154761,0.360601093,0.605434137,-53.988678,-4.519141879,0.020294508,0.100397219,-45.21607,2.123548771,0.186659264,-47.337746,5.150478153,0.352584641,-24.61845187,65.02442683,-0.333081667,7.639376902,0.355254057,-19.40471737,15.20859253,-0.345152039,2.914126188,-14.22204596,12.47136693,2.939654501,-0.256159912,1.424197646,-11.3385901,14.74059721,2.592884633,1.198548706,-12.333164,11.37116265,0.27868982,-8.026900717,9.515271907,0.516805447,-9.443600833,10.87061395,0.74732495,-7.246482983,7.9746964,0.206992737,-7.94927031,7.261043217,-6.47414205,0.357369681,-6.80303578,7.675955838,0.387327817,-7.005005643,6.690446605,0.419239178,-6.271743785,5.182779487,0.376505272,-6.487940133,7.971146925,0.621873019,-6.46512745,7.066187135,0.31932949,-6.98151486,6.81852014,0.76099258,-5.960519809,6.873375483,0.445563462,-6.91813648,6.884355858,0.253016868,0.6133993,0.661227311,-8.344835006,11.0272351,-6.73685957,6.634800761,-6.518056503,-4.82867174,4.435953591,-5.258420292,0.695606324,4.52627834,-3.711564275,4.622632883,3.595512581,-3.452951853,0.272593444,-4.036849894,3.963015858,-3.45894356,3.350861707,-4.176025288,4.060243064,-3.724151148,4.340803554,0.359141685,-3.642581706,0.378386495,-3.645750392,-1.902853735,259.5926949,77.13386194,263.97702,8.484054,12099.37208,0.0,0.0
77-MFCC.csv,18785.0,-554.127,-9.646477,72.70489617,-2.269918337,-11.730919,223.22546,34.77661165,-1.071576427,-149.15565,29.386156,26.52293261,0.200953335,-17.622925,20.4288183,0.231138693,0.476637457,-58.205357,67.96416,20.00945099,-0.150706983,-47.470753,70.31282,4.008537924,16.55727496,0.087433265,-55.199944,59.118237,-2.887903312,16.23631413,-0.329906047,-36.75625,58.18088,12.88901737,13.34332513,-61.41163,29.577618,-13.02507685,12.36062632,-0.217626617,-41.589767,42.551773,-2.080936582,10.33371093,0.384230058,-42.689804,54.71753,5.433709621,13.33037455,-0.047454251,-52.38246,50.582962,-5.820858082,10.84993839,0.841560262,-55.207363,64.10055,-5.532342882,12.52485683,1.166148576,-39.207306,65.59598,1.497984872,1.361793576,-37.512115,67.365875,1.342978892,1.949958344,-47.68245,64.81566,-0.705184817,0.423172384,1.133036776,-37.43283,1.456368135,0.793287828,1.657440974,-47.03549,-1.908185855,1.097759905,2.167262137,-46.76436,-2.223317371,0.709543096,-67.81764,-2.805419729,0.639255083,-29.76549867,43.14274675,-0.930862167,7.911333999,0.907344168,-16.29180465,20.92183509,-0.05703163,3.327735771,-12.2411135,10.605268,2.573501657,-0.175762766,1.106814291,-9.467547783,11.1065503,2.19951254,1.229481003,-14.0711033,11.08321704,1.379639401,-9.91678125,10.49453203,1.738661556,-7.5751073,6.886342247,0.507287024,-6.87519515,8.06815438,0.902811661,-6.853473097,6.570155157,-7.016830193,0.658586574,-7.20383465,7.23328165,0.636716454,-6.343978958,9.89204616,1.294254569,-8.232361836,6.577803358,1.249614427,-6.60064465,7.19056004,0.627107963,-7.083911833,5.672283932,0.973885012,-8.457978255,7.877808183,1.518550084,-8.542404877,6.555800055,1.379056007,-10.72920809,7.889660467,2.410149351,1.653654643,1.493440255,-8.850486667,12.42318342,-7.768850818,6.255603377,-6.889169288,-6.124078163,5.103720031,-5.006116259,1.120421661,3.872015552,-4.178949766,3.912133685,4.048498675,-3.875017587,1.073969516,-5.119805999,3.890453017,-3.89395796,4.680494803,-4.075733028,3.636490658,-3.943271932,3.818082546,0.883016416,-4.521130721,1.031144193,-4.056023738,-1.992682231,267.9788591,139.67483108,308.98456,6.0647564,11069.01783,0.0,0.0
49-MFCC.csv,19413.0,-597.5429,-47.64559,83.84007409,-2.568974308,-0.6899383,220.89812,33.49630249,-1.104029065,-142.25902,76.57977,26.74107005,1.408477427,-19.261139,20.13644661,-0.557162953,0.878541639,-75.05323,58.13398,18.66734718,-0.038148052,-54.06244,68.04108,5.742362726,15.98723374,-0.247787193,-56.728592,53.094536,-2.14984581,14.83746646,-0.07761689,-41.925083,58.454536,10.80893698,12.06923262,-57.703766,42.30564,-10.37633726,12.55206962,-0.074970538,-44.53155,46.097553,-3.990455172,12.01133758,0.109472325,-45.06681,49.888252,0.110963323,12.75237482,-0.103281343,-40.576252,33.50659,-3.70162401,9.835157435,-0.06909073,-46.997723,36.69718,-6.587401963,10.79225626,0.087712128,-41.307583,57.96507,-1.994097675,2.041286408,-47.339767,53.638863,-3.448412083,1.211027763,-37.40573,44.018684,-3.883092893,0.666675374,1.032610636,-36.273544,3.146528567,0.188654578,0.222018399,-44.55219,-3.463244901,0.300097617,0.477401984,-50.11012,-0.386279597,0.790076747,-53.357315,-1.575465125,0.568296868,-37.04671383,70.16499717,-0.892153667,9.258914322,0.619502751,-18.478645,28.84645797,0.100895203,1.466078052,-21.57800389,16.66695007,3.107169489,-0.599362096,3.473722165,-16.46084605,15.0604518,2.403067209,1.385120569,-11.59825287,13.47586475,0.520848874,-12.43368107,8.974894155,0.582925563,-9.055221233,8.682536517,0.284364164,-7.133240097,8.9105138,0.583973868,-7.826217583,7.158531332,-8.373394987,0.525315742,-6.947413133,8.3462152,0.473563945,-6.557087693,5.4503712,0.274079327,-8.742478433,6.7422535,0.60547322,-5.42669435,6.614534717,0.596077368,-5.662721365,6.202869155,0.645473497,-5.706972505,6.121613892,0.681698633,-5.563484034,6.514777748,0.460205699,-6.470360122,6.231210381,0.606721651,0.957837019,1.106913469,-13.42460448,12.91830277,-13.49108954,10.11120587,-8.417307102,-5.689259994,4.933861885,-4.641785744,0.525642605,6.033495037,-3.970751028,5.185217043,4.39753844,-3.612200197,0.619832759,-4.076595491,4.051372468,-3.664546974,4.142003301,-4.20374745,3.823330298,-4.180966512,3.653154525,0.598764586,-4.056503491,0.633168275,-3.58078605,-2.185095436,240.2513809,135.99917763,310.16074,6.019289,10277.2308,0.0,0.0
47-MFCC.csv,24870.0,-506.93927,-12.633374,64.78741378,-0.771198604,0.0,226.28535,28.29705026,-1.025707284,-127.072266,64.94452,26.08030391,0.633412273,-45.516212,22.26012914,0.519719191,0.108886186,-88.9777,45.758274,18.46363508,0.044047266,-41.19171,51.749603,4.008423387,11.07172652,0.19053291,-41.856167,71.42279,5.675803126,15.59315996,0.001599454,-58.611176,46.509995,-6.608024429,14.64590651,-48.86959,39.998047,-5.19358169,12.47243042,-0.197342733,-35.997295,43.039665,2.834065141,10.51743441,-0.160434088,-38.437958,44.408222,-0.847335064,10.7174932,-0.220740677,-33.93563,37.458916,-1.224902508,8.92730548,0.090480351,-50.33103,32.473614,-8.842667374,10.28586775,0.104361169,-29.590885,49.450603,2.789530813,0.272734636,-42.440926,43.50889,-4.088021927,0.442145808,-38.613922,44.135395,0.685724754,0.153569865,0.429005436,-32.936882,5.180015079,0.429589003,-0.082099188,-34.047043,7.660704211,-0.001188553,0.017744287,-44.928505,5.883022667,0.128734706,-45.423496,7.958054605,0.045739014,-27.00534908,47.44407633,-1.3015028,9.42849693,0.809041247,-13.5233862,24.2055029,0.480136904,1.615871671,-18.89440367,13.4919368,3.552708993,-0.456491717,1.324552187,-13.40246517,13.10576459,2.718252119,1.31926767,-12.15750493,10.79471846,0.690771243,-7.6573828,10.16306239,0.671105172,-9.3184939,8.997603557,0.508879761,-8.278876983,8.377415528,0.396961741,-9.0009114,6.607192533,-7.754539907,0.456644259,-8.408904158,6.61290266,0.375956598,-6.370682533,6.207873425,0.432685748,-6.951961605,6.451627373,0.697909481,-6.274956072,6.4134039,0.635617632,-6.099274572,5.951157267,0.589738333,-6.291343824,5.664344632,0.562540187,-8.067478255,6.67803072,0.730250331,-6.136998637,6.482208341,0.441356439,0.823671104,0.415905221,-12.65854107,11.81982842,-11.59706036,6.005345872,-6.169126405,-5.270302515,5.470993623,-8.714545413,0.801738353,5.970192105,-4.312345672,4.746691759,4.755742288,-4.908982597,0.460751652,-3.697803866,3.635094573,-4.520543298,4.829737772,-4.789281087,4.157558495,-4.081076772,4.960671267,0.451725753,-3.871502347,0.559166971,-4.759700049,-0.797412388,194.6727385,105.46875,226.62587,7.3469796,11786.92496,0.0,0.0
14-MFCC.csv,16365.0,-537.3643,-46.83692,71.69468115,-2.849435833,-72.8407,191.17453,30.27007469,-1.455838847,-114.173706,97.72222,21.16456904,0.585261886,-8.107273,17.71018985,-0.557295831,1.761029258,-71.18087,49.834778,17.50487445,-0.262614445,-41.420567,62.48149,11.32350512,15.52987871,-0.200293798,-51.69284,35.59479,-7.792267625,12.06446509,-0.135438955,-39.370285,52.010265,2.5217904,10.50016654,-46.3786,25.858257,-6.297141386,9.281875315,0.014027048,-40.82096,42.791355,-6.30129387,10.66683357,0.086575716,-40.981773,36.1241,-4.209216755,10.10611488,0.325371208,-49.89966,40.342964,-2.834458918,11.05447632,-0.137178877,-34.673435,51.098694,2.663685202,9.052264119,0.590779718,-40.62842,34.87027,-6.934862416,0.674999931,-35.880188,49.197823,-1.538460342,0.602914172,-45.24347,45.17904,-2.115241269,0.4434454,0.942211421,-42.813232,-4.737933906,0.027095518,0.218771249,-40.18349,-3.497907403,-0.017622342,0.634933703,-42.304825,-3.247443146,0.303759548,-39.760323,-6.286975315,0.131977164,-58.40614783,56.7937975,-0.681730333,7.585288276,0.583141486,-22.20020872,26.36296541,0.01582021,2.081838797,-11.54997649,9.097126017,2.392633232,0.122214469,0.967603254,-9.459433633,11.49818988,2.178382717,1.222257482,-10.74958373,13.77012878,0.762264204,-10.18124043,10.1214195,0.717415783,-8.924732933,5.911298763,0.824634363,-6.688699433,7.784765767,0.733963617,-6.093603553,5.516469444,-6.661573467,1.103482122,-5.87978633,5.094091923,0.476766502,-5.619225623,6.391683751,0.626320893,-4.626458833,5.860895042,0.601985351,-5.188745933,5.340970997,0.51788396,-7.310494933,5.850360323,0.741005347,-5.552417493,6.216231713,0.701320616,-7.211211983,6.284196532,1.37833468,-5.505136923,6.131508538,0.825934833,0.815761803,0.777600572,-16.72811296,14.76228453,-7.794540147,6.120418448,-7.796736851,-6.125584357,4.951698515,-4.246226467,0.607185976,4.107188712,-3.44140895,4.083658935,4.792214098,-3.952340468,0.436410716,-3.839014118,3.735724839,-3.007352378,3.147320041,-3.306312018,3.004433999,-3.528778067,3.110250866,0.418016266,-3.448573516,0.593170432,-3.167740481,-1.988560912,194.315484,161.49902344,274.65872,7.559516,10892.14048,0.0,0.0
